node_id,lat,lon,name_osm,name_crash,nta,borough,crashes,ped_inj,ped_kill,cyc_inj,cyc_kill,f12_crashes,f12_ped_inj,f12_ped_kill,f12_cyc_inj,f12_cyc_kill,f24_crashes,f24_ped_inj,f24_ped_kill,f24_cyc_inj,f24_cyc_kill,score_ped_w,score_cyc_w,score_f12_ped_w,score_f12_cyc_w,score_f12_all_w,recency_score,recency_ped,recency_cyc,base_crashes,base_rate_12mo,heat_surprise,cool_surprise,night_share,last_crash
10115,40.630988,-74.022024,73rd Street / 5th Avenue,5 Ave / 73 St,Bay Ridge,Brooklyn,3,2,0,1,0,2,1,0,1,0,3,2,0,1,0,2,1,1,1,2,1.548,0.99,0.558,1,0.614,-0.0,-0.0,0.0,2025-11-13
76129,40.672431,-73.841181,95th Street / Pitkin Avenue,Pitkin Avenue / 95 Street,Ozone Park,Queens,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,8,0,0,0,1.547,0.336,1.211,2,1.024,-0.0,-0.0,0.0,2024-11-13
14382,40.637503,-73.914175,East 81st Street / Glenwood Road,Glenwood Road / East 81 Street,Canarsie,Brooklyn,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1.547,1.547,0.0,1,0.614,-0.0,-0.0,0.0,2024-01-27
239402,40.641325,-74.007079,52nd Street / 7th Avenue,7 Avenue / 52 Street,Sunset Park (Central),Brooklyn,5,4,0,1,0,1,1,0,0,0,3,2,0,1,0,4,1,1,0,1,1.546,1.286,0.26,4,1.843,-0.0,-0.0,0.2,2025-06-27
171224,40.720957,-73.809342,Parsons Boulevard / 79th Avenue,79 Ave / Parsons Blvd,Pomonok-Electchester-Hillcrest,Queens,3,2,0,1,0,2,1,0,1,0,2,1,0,1,0,2,1,1,1,2,1.546,1.001,0.545,1,0.614,-0.0,-0.0,0.0,2026-02-02
58659,40.76297,-73.760783,221st Street / 43rd Avenue,221 St / 43 Ave,Bayside,Queens,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.546,1.546,0.0,0,0.205,-0.0,-0.0,0.0,2026-05-15
4407,40.78085,-73.960909,5th Avenue / 86th Street Transverse,E 85 St / 5 Ave,Upper East Side-Carnegie Hill,Manhattan,2,0,0,2,0,2,0,0,2,0,2,0,0,2,0,0,2,0,2,2,1.546,0.0,1.546,0,0.205,-0.0,-0.0,0.5,2026-05-05
34726,40.882211,-73.846576,Schieffelin Avenue / East 224th Street,E 224 St / Schieffelin Ave,Eastchester-Edenwald-Baychester,Bronx,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.546,0.622,0.923,0,0.205,-0.0,-0.0,0.0,2026-04-30
336442,40.734848,-73.983121,2nd Avenue / East 18th Street,East 18 Street / 2 Avenue,Gramercy,Manhattan,4,1,0,3,0,1,0,0,1,0,3,0,0,3,0,1,3,0,1,1,1.545,0.125,1.42,3,1.433,-0.0,-0.0,0.0,2026-04-07
5664,40.736003,-73.989496,Union Square East / East 16th Street,East 16 Street / Union Square East,Midtown South-Flatiron-Union Square,Manhattan,4,1,0,3,0,2,1,0,1,0,3,1,0,2,0,1,3,1,1,2,1.545,0.604,0.941,2,1.024,-0.0,-0.0,0.0,2025-09-18
163002,40.79318,-73.940569,2nd Avenue / East 110th Street,East 110 Street / 2 Avenue,East Harlem (North),Manhattan,6,3,0,3,0,1,1,0,0,0,2,1,0,1,0,3,3,1,0,1,1.544,1.062,0.483,5,2.252,-0.0,-0.0,0.0,2026-02-06
163459,40.78107,-73.949412,East 91st Street / 2nd Avenue,2 Avenue / East 91 Street,Upper East Side-Yorkville,Manhattan,4,2,0,2,0,1,1,0,0,0,2,1,0,1,0,2,2,1,0,1,1.544,1.117,0.426,3,1.433,-0.0,-0.0,0.25,2026-05-23
113350,40.616003,-74.163618,Lamberts Lane / Fahy Avenue,Fahy Avenue / Lamberts Lane,New Springville-Willowbrook-Bulls Head-Travis,Staten Island,2,2,0,1,0,1,2,0,0,0,1,2,0,0,0,2,1,2,0,2,1.544,1.368,0.176,1,0.614,-0.0,-0.0,0.0,2025-11-23
354902,40.676786,-73.969183,Vanderbilt Avenue / Park Place,Vanderbilt Ave / Park Pl,Prospect Heights,Brooklyn,3,2,0,1,0,1,0,0,1,0,2,1,0,1,0,2,1,0,1,1,1.544,0.648,0.896,2,1.024,-0.0,-0.0,0.333,2026-04-14
49496,40.704558,-73.873356,76th Street / 78th Avenue,78 Ave / 76 St,Glendale,Queens,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.544,1.544,0.0,0,0.205,-0.0,-0.0,0.0,2026-04-06
76531,40.756047,-73.81307,Franconia Avenue / 149th Street,45 Avenue / 149 Street,East Flushing,Queens,2,3,0,0,0,1,2,0,0,0,1,2,0,0,0,3,0,2,0,2,1.543,1.543,0.0,1,0.614,-0.0,-0.0,0.0,2025-12-15
640,40.719419,-73.991322,Delancey Street / Eldridge Street,Eldridge Street / Delancey Street,Lower East Side,Manhattan,4,2,0,2,0,1,1,0,0,0,2,1,0,1,0,2,2,1,0,1,1.543,0.907,0.635,3,1.433,-0.0,-0.0,0.25,2026-01-12
456741,40.848134,-73.888837,Crotona Avenue / East 180th Street,East 180 Street / Crotona Avenue,Tremont,Bronx,5,4,0,1,0,1,1,0,0,0,3,3,0,0,0,4,1,1,0,1,1.543,1.31,0.233,4,1.843,-0.0,-0.0,0.4,2025-06-15
285930,40.658306,-73.956649,Fenimore Street / Bedford Avenue,Bedford Ave / Fenimore St,Prospect Lefferts Gardens-Wingate,Brooklyn,3,2,0,1,0,2,1,0,1,0,2,1,0,1,0,2,1,1,1,2,1.543,0.942,0.6,1,0.614,-0.0,-0.0,0.333,2026-01-15
285160,40.691075,-73.908797,Eldert Street / Wilson Avenue,Wilson Ave / Eldert St,Bushwick (East),Brooklyn,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.543,0.566,0.977,0,0.205,-0.0,-0.0,0.5,2026-05-30
31162,40.826659,-73.873909,Watson Avenue / Morrison Avenue,Watson Avenue / Morrison Avenue,Soundview-Bruckner-Bronx River,Bronx,4,1,0,3,0,2,0,0,2,0,3,1,0,2,0,1,3,0,2,2,1.542,0.265,1.277,2,1.024,-0.0,-0.0,0.25,2025-10-22
668,40.742771,-73.986598,East 26th Street / Madison Avenue,E 26 St / Madison Ave,Midtown South-Flatiron-Union Square,Manhattan,3,2,0,1,0,2,1,0,1,0,3,2,0,1,0,2,1,1,1,2,1.541,0.952,0.589,1,0.614,-0.0,-0.0,0.333,2025-11-19
281649,40.720544,-73.888849,69th Lane / Eliot Avenue,Eliot Ave / 69 Ln,Maspeth,Queens,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,2,0,2,0,2,1.539,1.539,0.0,0,0.205,-0.0,-0.0,0.0,2026-01-24
456833,40.821958,-73.858254,White Plains Road / Lafayette Avenue,White Plains Road / Lafayette Avenue,Soundview-Clason Point,Bronx,7,5,0,2,0,0,0,0,0,0,2,2,0,0,0,5,2,0,0,0,1.538,1.34,0.197,7,3.071,-0.0,-0.0,0.0,2025-06-10
39124,40.876733,-73.847298,Corsa Avenue / Boston Road,Boston Road / Corsa Avenue,Eastchester-Edenwald-Baychester,Bronx,5,5,0,0,0,1,1,0,0,0,3,3,0,0,0,5,0,1,0,1,1.538,1.538,0.0,4,1.843,-0.0,-0.0,0.2,2025-09-27
14814,40.662924,-73.880958,Ashford Street / Linden Boulevard,Linden Boulevard / Ashford Street,East New York-New Lots,Brooklyn,9,9,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,0,1.538,1.538,0.0,9,3.89,-0.0,1.69,0.0,2024-10-13
456797,40.824469,-73.909904,East 163rd Street / Elton Avenue,E 163 St / Elton Ave,Morrisania,Bronx,3,1,0,2,0,2,0,0,2,0,2,0,0,2,0,1,2,0,2,2,1.538,0.134,1.404,1,0.614,-0.0,-0.0,0.333,2026-01-23
29474,40.81103,-73.921468,East 141st Street / Willis Avenue,Willis Avenue / East 141 Street,Mott Haven-Port Morris,Bronx,5,2,0,3,0,0,0,0,0,0,3,0,0,3,0,2,3,0,0,0,1.538,0.467,1.071,5,2.252,-0.0,-0.0,0.2,2025-03-20
79750,40.694078,-73.801409,107th Avenue / Sutphin Boulevard,Sutphin Boulevard / 107 Avenue,South Jamaica,Queens,5,3,0,2,0,1,1,0,0,0,3,1,0,2,0,3,2,1,0,1,1.537,0.972,0.566,4,1.843,-0.0,-0.0,0.0,2026-01-16
206412,40.585476,-73.820154,Beach 98th Street / Rockaway Freeway,Beach 98 Street / Rockaway Freeway,Rockaway Beach-Arverne-Edgemere,Queens,4,3,0,1,0,1,1,0,0,0,3,2,0,1,0,3,1,1,0,1,1.537,1.24,0.297,3,1.433,-0.0,-0.0,0.5,2026-02-27
248641,40.884777,-73.85876,East 222nd Street / Barnes Avenue,E 222 St / Barnes Ave,Williamsbridge-Olinville,Bronx,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.537,1.537,0.0,0,0.205,-0.0,-0.0,1.0,2026-05-09
163300,40.869551,-73.915183,West 215th Street / 10th Avenue,10 Ave / W 215 St,Inwood,Manhattan,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.537,1.537,0.0,0,0.205,-0.0,-0.0,0.5,2026-02-09
400958,40.581926,-73.82969,Beach 108th Street / Rockaway Beach Boulevard,Rockaway Beach Boulevard / Beach 108 Street,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,9,1,0,0,0,1.536,1.254,0.282,3,1.433,-0.0,-0.0,0.0,2024-08-13
243253,40.667681,-73.961806,Washington Avenue / Crown Street,Washington Avenue / Crown Street,Crown Heights (South),Brooklyn,3,0,0,3,0,2,0,0,2,0,2,0,0,2,0,0,3,0,2,2,1.536,0.0,1.536,1,0.614,-0.0,-0.0,0.0,2025-12-31
11922,40.633279,-73.983179,16th Avenue / 45th Street,45 Street / 16 Avenue,Borough Park,Brooklyn,4,4,0,0,0,1,1,0,0,0,2,2,0,0,0,4,0,1,0,1,1.536,1.536,0.0,3,1.433,-0.0,-0.0,0.0,2025-12-06
227018,40.751788,-73.884684,82nd Street / 35th Avenue,82 Street / 35 Avenue,Jackson Heights,Queens,5,3,0,2,0,0,0,0,0,0,3,2,0,1,0,3,2,0,0,0,1.536,0.884,0.652,5,2.252,-0.0,-0.0,0.2,2025-03-04
12553,40.66167,-73.937262,Troy Avenue / Maple Street,Troy Ave / Maple St,Prospect Lefferts Gardens-Wingate,Brooklyn,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.536,1.536,0.0,0,0.205,-0.0,-0.0,0.0,2026-05-12
98039,40.624615,-74.07959,Broad Street / Tompkins Avenue,Broad Street / Canal Street,Tompkinsville-Stapleton-Clifton-Fox Hills,Staten Island,4,5,0,0,0,1,1,0,0,0,2,2,0,0,0,5,0,1,0,1,1.534,1.534,0.0,3,1.433,-0.0,-0.0,0.0,2025-09-11
170845,40.676597,-73.930383,Utica Avenue / Pacific Street,Utica Ave / Pacific St,Crown Heights (North),Brooklyn,4,2,0,2,0,1,0,0,1,0,3,2,0,1,0,2,2,0,1,1,1.534,0.734,0.8,3,1.433,-0.0,-0.0,0.0,2025-08-23
6349,40.722346,-73.993216,Bowery / Prince Street,Bowery / Prince Street,Lower East Side,Manhattan,3,2,0,1,0,1,0,0,1,0,2,1,0,1,0,2,1,0,1,1,1.534,0.547,0.987,2,1.024,-0.0,-0.0,0.0,2026-06-04
323715,40.644301,-73.965012,Marlborough Road / Beverley Road,Marlborough Rd / Beverley Rd,Flatbush (West)-Ditmas Park-Parkville,Brooklyn,3,2,0,1,0,1,1,0,0,0,3,2,0,1,0,2,1,1,0,1,1.534,1.072,0.463,2,1.024,-0.0,-0.0,0.0,2026-02-21
33534,40.818796,-73.922118,East 151st Street / Morris Avenue,Morris Ave / E 151 St,Melrose,Bronx,4,3,0,1,0,1,1,0,0,0,3,3,0,0,0,3,1,1,0,1,1.533,1.331,0.202,3,1.433,-0.0,-0.0,0.0,2025-07-07
407275,40.698633,-73.9201,Harman Street / Myrtle Avenue,Harman Street / Myrtle Avenue,Bushwick (West),Brooklyn,4,3,0,1,0,1,1,0,0,0,2,2,0,0,0,3,1,1,0,1,1.532,1.423,0.109,3,1.433,-0.0,-0.0,0.0,2026-01-11
453816,40.80436,-73.957313,Manhattan Avenue / West 115th Street,Manhattan Ave / W 115 St,Harlem (South),Manhattan,3,2,0,1,0,2,1,0,1,0,2,1,0,1,0,2,1,1,1,2,1.531,0.964,0.567,1,0.614,-0.0,-0.0,0.333,2026-03-28
341911,40.761156,-73.979513,West 52nd Street / 6th Avenue,Avenue Of The Americas / West 52 Street,Midtown-Times Square,Manhattan,5,3,0,2,0,0,0,0,0,0,3,2,0,1,0,3,2,0,0,0,1.531,0.965,0.566,5,2.252,-0.0,-0.0,0.4,2025-04-09
380209,40.757098,-73.969852,3rd Avenue / East 52nd Street,E 52 St / 3 Ave,East Midtown-Turtle Bay,Manhattan,4,2,0,2,0,1,0,0,1,0,4,2,0,2,0,2,2,0,1,1,1.531,0.644,0.887,3,1.433,-0.0,-0.0,0.5,2025-08-09
171736,40.683104,-73.874105,Euclid Avenue / Fulton Street,Euclid Ave / Fulton St,Cypress Hills,Brooklyn,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.531,1.531,0.0,0,0.205,-0.0,-0.0,0.0,2026-05-26
5474,40.836575,-73.939337,West 163rd Street / Amsterdam Avenue,Amsterdam Ave / W 163 St,Washington Heights (South),Manhattan,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.531,0.968,0.563,0,0.205,-0.0,-0.0,0.5,2026-05-25
423951,40.757804,-73.783288,Francis Lewis Boulevard / Northern Boulevard,Francis Lewis Blvd / Northern Blvd,Auburndale,Queens,3,2,0,1,0,1,1,0,0,0,3,2,0,1,0,2,1,1,0,1,1.53,1.048,0.482,2,1.024,-0.0,-0.0,0.333,2025-12-10
224449,40.849669,-73.908013,East 177th Street / Morris Avenue,E 177 St / Morris Ave,Mount Hope,Bronx,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.53,1.53,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-17
280178,40.707108,-73.834989,Metropolitan Avenue / 118th Street,118 Street / Metropolitan Avenue,Kew Gardens,Queens,5,5,0,0,0,1,1,0,0,0,2,2,0,0,0,5,0,1,0,1,1.528,1.528,0.0,4,1.843,-0.0,-0.0,0.0,2026-01-18
371220,40.635325,-74.023243,68th Street / 4th Avenue,68 Street / 4 Avenue,Bay Ridge,Brooklyn,6,4,0,2,0,1,0,0,1,0,2,1,0,1,0,4,2,0,1,1,1.528,0.728,0.801,5,2.252,-0.0,-0.0,0.167,2025-08-15
186259,40.788892,-73.97786,West 86th Street / West End Avenue,West 86 Street / West End Avenue,Upper West Side (Central),Manhattan,5,3,0,2,0,1,0,0,1,0,2,1,0,1,0,3,2,0,1,1,1.528,0.709,0.819,4,1.843,-0.0,-0.0,0.0,2025-09-27
19257,40.693864,-73.929702,DeKalb Avenue / Broadway,Broadway / Dekalb Ave,Bushwick (West),Brooklyn,3,2,0,1,0,1,0,0,1,0,2,1,0,1,0,2,1,0,1,1,1.528,0.656,0.872,2,1.024,-0.0,-0.0,0.333,2026-03-31
594383,40.756156,-73.879792,88th Street / Northern Boulevard,88 Street / Northern Boulevard,Jackson Heights,Queens,3,2,0,1,0,2,2,0,0,0,3,2,0,1,0,2,1,2,0,2,1.528,1.268,0.26,1,0.614,-0.0,-0.0,0.667,2025-11-30
333843,40.774933,-73.919141,Crescent Street / 24th Avenue,24 Ave / Crescent St,Astoria (North)-Ditmars-Steinway,Queens,4,4,0,0,0,1,1,0,0,0,3,3,0,0,0,4,0,1,0,1,1.526,1.526,0.0,3,1.433,-0.0,-0.0,0.0,2025-12-06
78205,40.746086,-73.86407,44th Avenue / National Street,National Street / 44 Avenue,Corona,Queens,4,3,0,2,0,1,1,0,0,0,2,1,0,1,0,3,2,1,0,1,1.526,1.113,0.413,3,1.433,-0.0,-0.0,0.25,2026-02-06
21,40.783828,-73.977825,West 80th Street / Amsterdam Avenue,Amsterdam Avenue / West 80 Street,Upper West Side (Central),Manhattan,3,2,0,2,0,1,0,0,1,0,2,1,0,2,0,2,2,0,1,1,1.526,0.454,1.072,2,1.024,-0.0,-0.0,0.667,2026-02-22
476169,40.889749,-73.912904,Independence Avenue / West 239th Street,W 239 St / Independence Ave,Riverdale-Spuyten Duyvil,Bronx,3,3,0,0,0,1,1,0,0,0,3,3,0,0,0,3,0,1,0,1,1.526,1.526,0.0,2,1.024,-0.0,-0.0,0.0,2026-02-03
79133,40.768353,-73.895273,74th Street / Ditmars Boulevard,Ditmars Blvd / 74 St,Astoria (North)-Ditmars-Steinway,Queens,3,1,0,2,0,1,0,0,1,0,3,1,0,2,0,1,2,0,1,1,1.526,0.332,1.194,2,1.024,-0.0,-0.0,0.0,2026-01-11
30698,40.838381,-73.919017,Jerome Avenue / East Clarke Place,E Clarke Pl / Jerome Ave,Mount Eden-Claremont (West),Bronx,2,3,0,0,0,1,2,0,0,0,2,3,0,0,0,3,0,2,0,2,1.526,1.526,0.0,1,0.614,-0.0,-0.0,0.5,2025-09-04
868863,40.749053,-73.952208,44th Drive / Vernon Boulevard,Vernon Blvd / 44 Dr,Long Island City-Hunters Point,Queens,4,2,0,2,0,2,1,0,1,0,2,1,0,1,0,2,2,1,1,2,1.525,0.825,0.7,2,1.024,-0.0,-0.0,0.5,2025-10-19
191884,40.820076,-73.926684,Grand Concourse / East 151st Street,Grand Conc / E 151 St,Concourse-Concourse Village,Bronx,2,3,0,0,0,1,1,0,0,0,2,3,0,0,0,3,0,1,0,1,1.525,1.525,0.0,1,0.614,-0.0,-0.0,0.0,2025-12-16
33174,40.881745,-73.857056,East 219th Street / Bronxwood Avenue,E 219 St / Bronxwood Ave,Williamsbridge-Olinville,Bronx,2,2,0,1,0,1,0,0,1,0,2,2,0,1,0,2,1,0,1,1,1.525,0.974,0.551,1,0.614,-0.0,-0.0,0.5,2025-08-01
281365,40.73884,-73.733755,Union Turnpike / Winchester Boulevard,Winchester Blvd / Union Tpke,Bellerose,Queens,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.525,1.525,0.0,0,0.205,-0.0,-0.0,0.5,2026-04-19
70559,40.756605,-73.895976,71st Street / 32nd Avenue,71 St / 32 Ave,Jackson Heights,Queens,1,0,0,2,0,1,0,0,2,0,1,0,0,2,0,0,2,0,2,2,1.525,0.0,1.525,0,0.205,-0.0,-0.0,0.0,2026-01-19
98486,40.627374,-74.130993,Jewett Avenue / Haughwout Avenue,Haughwout Ave / Jewett Ave,Westerleigh-Castleton Corners,Staten Island,3,3,0,0,0,1,1,0,0,0,3,3,0,0,0,3,0,1,0,1,1.524,1.524,0.0,2,1.024,-0.0,-0.0,0.0,2026-03-28
224463,40.848514,-73.906587,Grand Concourse / Mount Hope Place,Grand Conc / Mount Hope Pl,Mount Hope,Bronx,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.524,0.968,0.555,0,0.205,-0.0,-0.0,0.0,2026-05-25
200164,40.665234,-73.931472,Crown Street / Utica Avenue,Utica Ave / Crown St,Crown Heights (South),Brooklyn,3,1,0,2,0,2,0,0,2,0,2,0,0,2,0,1,2,0,2,2,1.523,0.101,1.422,1,0.614,-0.0,-0.0,0.0,2026-04-27
249724,40.862268,-73.89589,Valentine Avenue / East Fordham Road,East Fordham Road / Valentine Avenue,University Heights (North)-Fordham,Bronx,6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,6,0,1,0,1,1.523,1.523,0.0,5,2.252,-0.0,-0.0,0.167,2025-12-02
336518,40.597582,-73.967776,Avenue U / East 4th Street,Avenue U / East 4 Street,Gravesend (East)-Homecrest,Brooklyn,3,0,0,3,0,1,0,0,1,0,2,0,0,2,0,0,3,0,1,1,1.523,0.0,1.523,2,1.024,-0.0,-0.0,0.667,2026-03-13
34225,40.833307,-73.86036,Hugh J. Grant Circle / Westchester Avenue,,Parkchester,Bronx,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.523,1.523,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-23
21293,40.578277,-73.958199,Brighton Beach Avenue / Oceana Terrace,Brighton Beach Ave / Oceana Ter,Brighton Beach,Brooklyn,3,3,0,0,0,1,1,0,0,0,2,2,0,0,0,3,0,1,0,1,1.522,1.522,0.0,2,1.024,-0.0,-0.0,0.0,2026-05-26
232253,40.675679,-73.870067,Crescent Street / Pitkin Avenue,Pitkin Ave / Crescent St,East New York-City Line,Brooklyn,4,2,0,2,0,2,1,0,1,0,3,2,0,1,0,2,2,1,1,2,1.522,0.858,0.663,2,1.024,-0.0,-0.0,0.5,2025-07-14
393987,40.738763,-74.009541,Horatio Street / West Street,West St / Horatio St,West Village,Manhattan,3,2,0,2,0,2,1,0,1,0,2,1,0,1,0,2,2,1,1,2,1.522,0.839,0.684,1,0.614,-0.0,-0.0,0.0,2025-12-06
230034,40.590638,-73.949753,Ocean Avenue / Avenue Y,Avenue Y / Ocean Ave,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,4,4,0,0,0,1,1,0,0,0,3,3,0,0,0,4,0,1,0,1,1.522,1.522,0.0,3,1.433,-0.0,-0.0,0.25,2025-07-17
67390,40.673298,-73.789886,Rockaway Boulevard / 148th Street,Rockaway Blvd / 148 St,Baisley Park,Queens,3,3,0,1,0,1,0,0,1,0,2,1,0,1,0,3,1,0,1,1,1.522,0.957,0.565,2,1.024,-0.0,-0.0,0.333,2025-08-14
389515,40.810843,-73.95068,Frederick Douglass Boulevard / West 126th Street,W 126 St / Frederick Douglass Blvd,Harlem (South),Manhattan,2,0,0,2,0,2,0,0,2,0,2,0,0,2,0,0,2,0,2,2,1.522,0.0,1.522,0,0.205,-0.0,-0.0,0.0,2026-06-01
768904,40.683338,-73.956112,Franklin Avenue / Putnam Avenue,Franklin Ave / Putnam Ave,Bedford-Stuyvesant (West),Brooklyn,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.522,0.628,0.894,0,0.205,-0.0,-0.0,0.5,2026-04-13
245806,40.627823,-74.121257,Clove Road / Forest Avenue,Forest Avenue / Clove Road,West New Brighton-Silver Lake-Grymes Hill,Staten Island,3,4,0,0,0,0,0,0,0,0,2,3,0,0,0,4,0,0,0,0,1.521,1.521,0.0,3,1.433,-0.0,-0.0,0.0,2025-05-04
281917,40.707367,-73.806949,150th Street / 87th Road,150 Street / 87 Road,Jamaica Hills-Briarwood,Queens,3,3,0,0,0,1,1,0,0,0,2,2,0,0,0,3,0,1,0,1,1.521,1.521,0.0,2,1.024,-0.0,-0.0,0.0,2026-02-13
157077,40.688677,-73.875457,Jamaica Avenue / Euclid Avenue,Jamaica Avenue / Euclid Avenue,Highland Park-Cypress Hills Cemeteries (South),Brooklyn,3,2,0,1,0,1,1,0,0,0,3,2,0,1,0,2,1,1,0,1,1.52,1.235,0.285,2,1.024,-0.0,-0.0,0.0,2026-04-13
172167,40.672151,-73.843281,Cross Bay Boulevard / Pitkin Avenue,Cross Bay Boulevard / Pitkin Avenue,Ozone Park,Queens,6,5,0,1,0,1,1,0,0,0,2,1,0,1,0,5,1,1,0,1,1.519,1.201,0.318,5,2.252,-0.0,-0.0,0.333,2025-09-09
170574,40.636823,-74.01176,60th Street / 7th Avenue,60 Street / 7 Avenue,Sunset Park (Central),Brooklyn,4,3,0,1,0,1,1,0,0,0,2,2,0,0,0,3,1,1,0,1,1.519,1.273,0.246,3,1.433,-0.0,-0.0,0.0,2025-11-16
342228,40.749611,-74.002775,10th Avenue / West 26th Street,W 26 St / 10 Ave,Chelsea-Hudson Yards,Manhattan,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.519,0.556,0.963,0,0.205,-0.0,-0.0,0.0,2026-05-22
79059,40.664029,-73.77065,145th Drive / 177th Street,177 St / 145 Dr,Springfield Gardens (South)-Brookville,Queens,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.519,0.576,0.943,0,0.205,-0.0,-0.0,0.5,2026-05-11
775862,40.755342,-73.843238,Roosevelt Avenue / Seaver Way,Roosevelt Avenue / 126 Street,Flushing-Willets Point,Queens,4,2,0,2,0,2,1,0,1,0,3,2,0,1,0,2,2,1,1,2,1.518,0.821,0.697,2,1.024,-0.0,-0.0,0.0,2025-07-29
21983,40.718681,-73.940495,Kingsland Avenue / Frost Street,Woodpoint Road / Frost Street,East Williamsburg,Brooklyn,3,4,0,0,0,1,1,0,0,0,1,1,0,0,0,4,0,1,0,1,1.518,1.518,0.0,2,1.024,-0.0,-0.0,0.333,2026-04-12
227437,40.713299,-73.871607,Metropolitan Avenue / 80th Street,Metropolitan Avenue / 80 Street,St. John Cemetery,Queens,3,2,0,1,0,1,0,0,1,0,3,2,0,1,0,2,1,0,1,1,1.518,0.583,0.936,2,1.024,-0.0,-0.0,0.0,2026-05-07
242273,40.660772,-73.895501,New Lots Avenue / Alabama Avenue,New Lots Ave / Alabama Ave,East New York-New Lots,Brooklyn,4,3,0,1,0,1,1,0,0,0,2,2,0,0,0,3,1,1,0,1,1.517,1.332,0.185,3,1.433,-0.0,-0.0,0.25,2026-01-08
226718,40.773807,-73.892907,19th Avenue / Hazen Street,Hazen St / 19 Ave,Astoria (North)-Ditmars-Steinway,Queens,4,2,0,2,0,1,0,0,1,0,3,2,0,1,0,2,2,0,1,1,1.516,0.857,0.659,3,1.433,-0.0,-0.0,0.25,2025-08-11
19086,40.648643,-73.955763,Bedford Avenue / Snyder Avenue,Bedford Avenue / Snyder Avenue,East Flatbush-Erasmus,Brooklyn,5,3,0,2,0,0,0,0,0,0,3,2,0,1,0,3,2,0,0,0,1.516,0.949,0.567,5,2.252,-0.0,-0.0,0.2,2025-05-10
285580,40.622049,-74.031639,88th Street / 3rd Avenue,88 St / 3 Ave,Bay Ridge,Brooklyn,3,2,0,1,0,1,1,0,0,0,3,2,0,1,0,2,1,1,0,1,1.516,1.092,0.423,2,1.024,-0.0,-0.0,0.333,2025-09-11
282953,40.733034,-73.954728,Huron Street / Manhattan Avenue,Huron Street / Manhattan Avenue,Greenpoint,Brooklyn,4,0,0,4,0,1,0,0,1,0,2,0,0,2,0,0,4,0,1,1,1.515,0.0,1.515,3,1.433,-0.0,-0.0,0.25,2026-04-22
239741,40.673628,-73.954003,Bedford Avenue / Park Place,Bedford Avenue / Park Place,Crown Heights (North),Brooklyn,4,2,0,2,0,1,1,0,0,0,2,2,0,0,0,2,2,1,0,1,1.514,1.166,0.348,3,1.433,-0.0,-0.0,0.25,2025-12-13
286106,40.665628,-73.909699,Blake Avenue / Rockaway Avenue,Rockaway Avenue / Blake Avenue,Brownsville,Brooklyn,4,3,0,1,0,2,2,0,0,0,3,3,0,0,0,3,1,2,0,2,1.514,1.385,0.129,2,1.024,-0.0,-0.0,0.0,2025-07-30
545494,40.74825,-73.976315,3rd Avenue / East 38th Street,East 38 Street / 3 Avenue,Murray Hill-Kips Bay,Manhattan,7,3,0,4,0,0,0,0,0,0,3,2,0,1,0,3,4,0,0,0,1.513,0.753,0.761,7,3.071,-0.0,-0.0,0.429,2025-02-09
