node_id,lat,lon,name_osm,name_crash,nta,borough,crashes,ped_inj,ped_kill,cyc_inj,cyc_kill,f12_crashes,f12_ped_inj,f12_ped_kill,f12_cyc_inj,f12_cyc_kill,f24_crashes,f24_ped_inj,f24_ped_kill,f24_cyc_inj,f24_cyc_kill,score_ped_w,score_cyc_w,score_f12_ped_w,score_f12_cyc_w,score_f12_all_w,recency_score,recency_ped,recency_cyc,base_crashes,base_rate_12mo,heat_surprise,cool_surprise,night_share,last_crash
218286,40.65397,-73.912238,Rockaway Parkway / Linden Boulevard,Linden Boulevard / Rockaway Parkway,East Flatbush-Remsen Village,Brooklyn,5,5,1,0,0,2,2,1,0,0,4,4,1,0,0,13,0,10,0,10,9.27,9.27,0.0,3,1.433,-0.0,-0.0,0.0,2026-05-27
353973,40.640918,-73.97364,Ocean Parkway / Avenue C,Ocean Pkwy / Avenue C,Kensington,Brooklyn,12,7,1,4,0,5,2,1,2,0,8,4,1,3,0,15,4,10,2,12,9.243,7.408,1.835,7,3.071,0.71,-0.0,0.417,2026-04-12
352118,40.599388,-73.951415,Ocean Avenue / Avenue U,Ocean Ave / Avenue U,Madison,Brooklyn,13,10,1,2,0,5,2,1,2,0,9,6,1,2,0,18,2,10,2,12,9.228,7.997,1.231,8,3.481,0.57,0.07,0.077,2025-11-05
240187,40.701049,-73.910681,Gates Avenue / Saint Nicholas Avenue,St Nicholas Ave / Gates Ave,Ridgewood,Queens,5,4,1,0,0,3,2,1,0,0,3,2,1,0,0,12,0,10,0,10,8.932,8.932,0.0,2,1.024,-0.0,-0.0,0.0,2026-04-17
2279,40.786438,-73.942395,1st Avenue / East 101st Street,1 Ave / E 101 St,East Harlem (South),Manhattan,7,4,1,2,0,3,2,1,0,0,5,3,1,1,0,12,2,10,0,10,8.278,7.741,0.537,4,1.843,-0.0,-0.0,0.286,2025-12-23
116730,40.63422,-74.121228,Castleton Avenue / Barker Street,Barker Street / Castleton Avenue,Port Richmond,Staten Island,2,2,1,1,0,1,2,1,0,0,1,2,1,0,0,10,1,10,0,10,7.42,7.174,0.246,1,0.614,-0.0,-0.0,0.0,2025-12-18
211074,40.579916,-73.974657,West 6th Street / Neptune Avenue,West 6 Street / Neptune Avenue,Coney Island-Sea Gate,Brooklyn,4,4,1,1,0,1,2,1,0,0,4,4,1,1,0,12,1,10,0,10,7.326,7.011,0.315,3,1.433,-0.0,-0.0,0.25,2025-10-15
285327,40.669119,-73.939442,Albany Avenue / Eastern Parkway South Mall,Eastern Pkwy / Albany Ave,Crown Heights (South),Brooklyn,9,9,1,0,0,3,2,1,0,0,6,5,1,0,0,17,0,10,0,10,7.198,7.198,0.0,6,2.662,-0.0,-0.0,0.111,2026-06-09
171658,40.69186,-73.810979,Liberty Avenue / Van Wyck Expressway,Liberty Avenue / I 678,South Richmond Hill,Queens,3,2,1,1,0,3,2,1,1,0,3,2,1,1,0,10,1,10,1,11,7.079,6.1,0.979,0,0.205,-0.0,-0.0,0.333,2026-05-31
247443,40.598734,-73.957333,East 14th Street / Avenue U,E 14 St / Avenue U,Madison,Brooklyn,6,3,1,2,0,3,2,1,0,0,4,2,1,1,0,11,2,10,0,10,5.876,5.519,0.356,3,1.433,-0.0,-0.0,0.0,2025-10-22
249361,40.80461,-73.91223,East 138th Street / Bruckner Boulevard Shared-Use Path,Bruckner Blvd / E 138 St,Mott Haven-Port Morris,Bronx,13,8,1,5,0,4,1,1,2,0,7,3,1,3,0,16,5,9,2,11,12.068,9.671,2.397,9,3.89,0.26,0.19,0.154,2026-05-07
