node_id,lat,lon,name_osm,name_crash,nta,borough,crashes,ped_inj,ped_kill,cyc_inj,cyc_kill,f12_crashes,f12_ped_inj,f12_ped_kill,f12_cyc_inj,f12_cyc_kill,f24_crashes,f24_ped_inj,f24_ped_kill,f24_cyc_inj,f24_cyc_kill,score_ped_w,score_cyc_w,score_f12_ped_w,score_f12_cyc_w,score_f12_all_w,recency_score,recency_ped,recency_cyc,base_crashes,base_rate_12mo,heat_surprise,cool_surprise,night_share,last_crash
68572,40.689721,-73.840767,94th Avenue / 104th Street,,Ozone Park (North),Queens,2,4,0,0,0,2,4,0,0,0,2,4,0,0,0,4,0,4,0,4,2.962,2.962,0.0,0,0.205,-0.0,-0.0,0.5,2026-03-05
406822,40.71572,-73.746531,Jamaica Avenue / 212th Street,212 St / Jamaica Ave,Queens Village,Queens,4,4,0,0,0,4,4,0,0,0,4,4,0,0,0,4,0,4,0,4,2.551,2.551,0.0,0,0.205,4.21,-0.0,0.25,2025-12-18
241836,40.638787,-73.945373,New York Avenue / Foster Avenue,New York Ave / Foster Ave,East Flatbush-Farragut,Brooklyn,11,8,0,4,0,3,1,0,2,0,8,5,0,4,0,8,4,1,2,3,5.537,3.035,2.502,8,3.481,-0.0,0.27,0.091,2026-05-27
28544,40.840225,-73.917683,Jerome Avenue / East 170th Street,Jerome Avenue / East 170 Street,Mount Eden-Claremont (West),Bronx,16,14,0,2,0,3,2,0,1,0,7,6,0,1,0,14,2,2,1,3,5.006,4.258,0.749,13,5.528,-0.0,0.7,0.188,2026-02-20
184894,40.857149,-73.843793,Pelham Parkway South / Eastchester Road,Eastchester Road / Pelham Parkway,Morris Park,Bronx,7,6,0,2,0,2,3,0,0,0,7,6,0,2,0,6,2,3,0,3,4.778,3.915,0.863,5,2.252,-0.0,-0.0,0.0,2026-03-12
248867,40.878646,-73.871596,East Gun Hill Road / Webster Avenue,East Gun Hill Road / Webster Avenue,Norwood,Bronx,12,9,0,3,0,3,3,0,0,0,8,7,0,1,0,9,3,3,0,3,4.699,4.063,0.637,9,3.89,-0.0,0.34,0.167,2026-05-20
170097,40.633973,-74.014743,7th Avenue / 65th Street,65 St / 7 Ave,Dyker Heights,Brooklyn,8,6,0,2,0,3,1,0,2,0,6,4,0,2,0,6,2,1,2,3,3.919,2.2,1.718,5,2.252,-0.0,-0.0,0.25,2026-06-02
67745,40.714262,-73.777123,Hillside Avenue / 184th Place,184 Pl / Hillside Ave,Hollis,Queens,8,8,0,0,0,3,3,0,0,0,6,6,0,0,0,8,0,3,0,3,3.828,3.828,0.0,5,2.252,-0.0,-0.0,0.125,2026-06-03
26218,40.882737,-73.881282,Jerome Avenue / East Gun Hill Road,Jerome Ave / E Gun Hill Rd,Van Cortlandt Park,Bronx,8,7,0,1,0,3,3,0,0,0,7,7,0,0,0,7,1,3,0,3,3.62,3.422,0.198,5,2.252,-0.0,-0.0,0.125,2026-04-28
170579,40.635493,-74.009557,60th Street / 8th Avenue,60 Street / 8 Avenue,Sunset Park (East)-Borough Park (West),Brooklyn,11,7,0,5,0,3,2,0,1,0,5,3,0,2,0,7,5,2,1,3,3.549,2.246,1.303,8,3.481,-0.0,0.27,0.091,2025-11-16
28065,40.822304,-73.872982,Morrison Avenue / Story Avenue,Story Avenue / Morrison Avenue,Soundview Park,Bronx,6,4,0,2,0,3,2,0,1,0,5,3,0,2,0,4,2,2,1,3,3.47,2.221,1.249,3,1.433,-0.0,-0.0,0.0,2026-05-26
0,40.690996,-73.989238,Boerum Place / Livingston Street,Boerum Pl / Livingston St,Brooklyn Heights,Brooklyn,9,8,0,1,0,3,3,0,0,0,6,5,0,1,0,8,1,3,0,3,3.461,3.106,0.356,6,2.662,-0.0,-0.0,0.0,2025-12-16
205262,40.654875,-73.961901,Ocean Avenue / Parkside Avenue,Ocean Avenue / Parkside Avenue,Prospect Park,Brooklyn,11,6,0,6,0,3,2,0,1,0,5,4,0,2,0,6,6,2,1,3,3.44,2.044,1.396,8,3.481,-0.0,0.27,0.273,2025-09-25
92239,40.603617,-74.069298,Fingerboard Road / Narrows Road South,Narrows Road South / Fingerboard Road,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,5,6,0,0,0,2,3,0,0,0,3,4,0,0,0,6,0,3,0,3,3.424,3.424,0.0,3,1.433,-0.0,-0.0,0.0,2026-05-11
225108,40.779284,-73.981116,Amsterdam Avenue / West 73rd Street,Amsterdam Ave / W 73 St,Upper West Side-Lincoln Square,Manhattan,7,1,0,6,0,3,1,0,2,0,5,1,0,4,0,1,6,1,2,3,3.31,0.533,2.777,4,1.843,-0.0,-0.0,0.286,2026-04-17
7959,40.578028,-73.956913,Brighton Beach Avenue / Brighton 13th Street,Brighton Beach Ave / Brighton 13 St,Brighton Beach,Brooklyn,5,4,0,1,0,3,2,0,1,0,5,4,0,1,0,4,1,2,1,3,3.234,2.333,0.901,2,1.024,-0.0,-0.0,0.0,2026-04-17
51679,40.681543,-73.772248,172nd Street / Baisley Boulevard,Baisley Boulevard / 172 Street,Springfield Gardens (North)-Rochdale Village,Queens,6,5,0,2,0,2,2,0,1,0,2,2,0,1,0,5,2,2,1,3,3.175,2.175,1.0,4,1.843,-0.0,-0.0,0.167,2026-03-31
185103,40.69611,-73.746258,Linden Boulevard / Francis Lewis Boulevard,Francis Lewis Boulevard / Linden Boulevard,St. Albans,Queens,8,8,0,0,0,3,3,0,0,0,4,4,0,0,0,8,0,3,0,3,3.104,3.104,0.0,5,2.252,-0.0,-0.0,0.25,2025-12-02
20726,40.683657,-73.907878,Pilling Street / Bushwick Avenue,Pilling St / Bushwick Ave,Bushwick (East),Brooklyn,7,6,0,1,0,3,2,0,1,0,4,3,0,1,0,6,1,2,1,3,3.075,2.459,0.616,4,1.843,-0.0,-0.0,0.143,2026-05-14
72980,40.747332,-73.755801,64th Avenue / Springfield Boulevard,64 Ave / Springfield Blvd,Oakland Gardens-Hollis Hills,Queens,4,4,0,0,0,3,3,0,0,0,4,4,0,0,0,4,0,3,0,3,2.796,2.796,0.0,1,0.614,-0.0,-0.0,0.0,2026-05-31
99876,40.628963,-74.079733,Beach Street / Van Duzer Street,Van Duzer St / Beach St,Tompkinsville-Stapleton-Clifton-Fox Hills,Staten Island,3,3,0,1,0,2,2,0,1,0,3,3,0,1,0,3,1,2,1,3,2.776,2.207,0.569,1,0.614,-0.0,-0.0,0.333,2026-05-19
231018,40.579834,-73.837136,Rockaway Beach Boulevard / Beach 116th Street,Beach 116 St / Rockaway Beach Blvd,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,3,4,0,0,0,2,3,0,0,0,3,4,0,0,0,4,0,3,0,3,2.737,2.737,0.0,1,0.614,-0.0,-0.0,0.0,2026-03-09
70363,40.75002,-73.858401,41st Avenue / 108th Street,108 St / 41 Ave,Corona,Queens,5,3,0,2,0,3,2,0,1,0,5,3,0,2,0,3,2,2,1,3,2.724,1.822,0.902,2,1.024,-0.0,-0.0,0.4,2026-03-01
151810,40.606898,-74.077546,Hylan Boulevard / Narrows Road North,Hylan Boulevard / Narrows Road North,Rosebank-Shore Acres-Park Hill,Staten Island,3,1,0,3,0,2,0,0,3,0,3,1,0,3,0,1,3,0,3,3,2.718,0.393,2.325,1,0.614,-0.0,-0.0,0.333,2026-03-24
163657,40.749681,-73.943708,43rd Avenue / 23rd Street,23 St / 43 Ave,Long Island City-Hunters Point,Queens,4,4,0,0,0,3,3,0,0,0,4,4,0,0,0,4,0,3,0,3,2.708,2.708,0.0,1,0.614,-0.0,-0.0,0.0,2026-05-26
334795,40.781707,-73.825705,20th Avenue / Whitestone Expressway Service Road,20 Avenue / I 678,College Point,Queens,4,3,0,1,0,3,2,0,1,0,4,3,0,1,0,3,1,2,1,3,2.701,1.838,0.862,1,0.614,-0.0,-0.0,0.5,2026-03-25
113263,40.638282,-74.078787,Victory Boulevard / Monroe Avenue,Victory Blvd / Corson Ave,St. George-New Brighton,Staten Island,6,4,0,2,0,3,2,0,1,0,5,3,0,2,0,4,2,2,1,3,2.679,1.866,0.814,3,1.433,-0.0,-0.0,0.333,2025-12-22
232992,40.760272,-73.804005,Sanford Avenue / 162nd Street,162 St / Sanford Ave,Murray Hill-Broadway Flushing,Queens,6,5,0,1,0,3,2,0,1,0,5,4,0,1,0,5,1,2,1,3,2.589,1.98,0.609,3,1.433,-0.0,-0.0,0.0,2026-01-07
249873,40.843021,-73.82623,Jarvis Avenue / Bruckner Boulevard,Jarvis Avenue / Bruckner Boulevard,Pelham Bay Park,Bronx,6,4,0,2,0,3,2,0,1,0,3,2,0,1,0,4,2,2,1,3,2.446,1.734,0.712,3,1.433,-0.0,-0.0,0.167,2025-12-12
235584,40.690019,-73.803232,Lakewood Avenue / Inwood Street,Lakewood Ave / Inwood St,South Jamaica,Queens,2,2,0,1,0,2,2,0,1,0,2,2,0,1,0,2,1,2,1,3,2.416,1.911,0.505,0,0.205,-0.0,-0.0,0.0,2026-05-18
294399,40.673598,-73.733523,Merrick Boulevard / Brookville Boulevard,Brookville Boulevard / Merrick Boulevard,Rosedale,Queens,3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,3,0,3,0,3,2.397,2.397,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-18
46449,40.751575,-73.90982,Woodside Avenue / 37th Avenue,Woodside Ave / 37 Ave,Sunnyside Yards (South),Queens,4,1,0,3,0,3,1,0,2,0,3,1,0,2,0,1,3,1,2,3,2.364,0.845,1.52,1,0.614,-0.0,-0.0,0.5,2026-03-14
27371,40.834418,-73.928537,Ogden Avenue / West 165th Street,W 165 St / Ogden Ave,Highbridge,Bronx,4,4,0,0,0,3,3,0,0,0,3,3,0,0,0,4,0,3,0,3,2.062,2.062,0.0,1,0.614,-0.0,-0.0,0.0,2025-11-17
27291,40.871446,-73.897327,Goulden Avenue / West 197th Street,W 197 St / Goulden Ave,Bedford Park,Bronx,3,2,0,1,0,3,2,0,1,0,3,2,0,1,0,2,1,2,1,3,1.726,1.109,0.618,0,0.205,-0.0,-0.0,0.0,2025-09-30
